#po Enhancers
#Created from ./po_gal5/po_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X20180716.F_TKD180701835_1.fq.gz.rmdup.bam
#Using cutoff of 15327.2206 for Super-Enhancers
#Created on Oct 23 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20180716.F_TKD180701835_1.fq.gz.rmdup.bam	X20180716.IN_TKD180701837_1.fq.gz.rmdup.bam	enhancerRank	isSuper
3_po.27ac_peak_14712_lociStitched	5	23908326	23921049	3	1968	12248.4321	4551.0171	1371	0
4_po.27ac_peak_10026_lociStitched	24	333838	339243	4	3976	9578.741	1882.021	1372	0
5_po.27ac_peak_17106_lociStitched	8	20987981	20995433	5	2967	10779.318	3085.8732	1373	0
4_po.27ac_peak_166_lociStitched	1	12790222	12797630	4	3164	10121.5504	2431.3056	1374	0
5_po.27ac_peak_18598_lociStitched	Z	33617487	33631696	5	2273	10385.3581	2711.0772	1375	0
5_po.27ac_peak_9586_lociStitched	21	6528878	6541056	5	2766	11214.7202	3547.4514	1376	0
4_po.27ac_peak_7616_lociStitched	2	61639143	61646076	4	2860	9823.3677	2160.3228	1377	0
3_po.27ac_peak_5830_lociStitched	17	6159295	6175014	3	1441	12821.9883	5163.6915	1378	0
6_po.27ac_peak_17675_lociStitched	9	17756352	17761867	6	4074	9495.727	1849.731	1379	0
4_po.27ac_peak_16833_lociStitched	8	7363463	7371016	4	2927	10399.7257	2762.8874	1380	0
3_po.27ac_peak_14410_lociStitched	5	9410078	9423553	3	2972	11911.9	4275.6175	1381	0
3_po.27ac_peak_3695_lociStitched	11	14891067	14896226	3	3855	8863.6779	1231.9692	1382	0
2_po.27ac_peak_17910_lociStitched	AADN04000990.1	6016	19716	2	1486	12983.49	5359.44	1383	0
2_po.27ac_peak_7654_lociStitched	2	62300501	62313624	2	1797	11999.6712	4377.8328	1384	0
4_po.27ac_peak_2029_lociStitched	1	121426639	121434820	4	2191	10356.3279	2741.4531	1385	0
4_po.27ac_peak_10943_lociStitched	28	3014926	3020221	4	4284	9454.2225	1840.542	1386	0
4_po.27ac_peak_1571_lociStitched	1	82899981	82907273	4	2860	9815.032	2204.3716	1387	0
5_po.27ac_peak_17903_lociStitched	AADN04000924.1	25924	34182	5	2546	10950.108	3340.361	1388	0
3_po.27ac_peak_1624_lociStitched	1	85298509	85314486	3	1634	13583.6454	5980.1911	1389	0
2_po.27ac_peak_631_lociStitched	1	44152548	44157498	2	3875	9621.81	2022.57	1390	0
3_po.27ac_peak_7394_lociStitched	2	43884217	43891566	3	2228	10445.8686	2847.0026	1391	0
4_po.27ac_peak_7003_lociStitched	2	13031904	13043681	4	2384	11157.5298	3562.5425	1392	0
3_po.27ac_peak_17574_lociStitched	9	14757458	14763348	3	3502	9852.203	2262.349	1393	0
4_po.27ac_peak_11914_lociStitched	3	48283028	48291979	4	3273	10167.4409	2607.4263	1394	0
2_po.27ac_peak_8643_lociStitched	2	138149894	138163881	2	2260	12605.0844	5047.9083	1395	0
2_po.27ac_peak_6872_lociStitched	2	4215863	4220615	2	4394	9171.36	1615.2048	1396	0
6_po.27ac_peak_16851_lociStitched	8	7781897	7788585	6	2911	10055.408	2502.6496	1397	0
4_po.27ac_peak_1439_lociStitched	1	75983656	75997852	4	2388	12431.4372	4882.0044	1398	0
5_po.27ac_peak_16703_lociStitched	8	3492970	3499668	5	3395	9685.9778	2164.7936	1399	0
3_po.27ac_peak_9041_lociStitched	20	9844988	9857407	3	1502	11958.2551	4437.3087	1400	0
5_po.27ac_peak_3757_lociStitched	11	18275747	18282741	5	3124	10230.8232	2710.175	1401	0
2_po.27ac_peak_754_lociStitched	1	48773036	48788594	2	3271	12514.8552	4995.6738	1402	0
3_po.27ac_peak_15197_lociStitched	5	48611311	48616336	3	4177	9287.7075	1789.905	1403	0
4_po.27ac_peak_13054_lociStitched	4	3497299	3506488	4	2285	9915.8499	2419.4637	1404	0
3_po.27ac_peak_3354_lociStitched	10	20034195	20038984	3	4220	9418.0474	1924.6991	1405	0
2_po.27ac_peak_16953_lociStitched	8	13620769	13631153	2	1471	10787.9376	3296.92	1406	0
4_po.27ac_peak_12765_lociStitched	30	1896	15081	4	2494	10346.2695	2862.4635	1407	0
4_po.27ac_peak_17031_lociStitched	8	16423724	16431726	4	2666	9639.2092	2160.54	1408	0
5_po.27ac_peak_18467_lociStitched	Z	9629047	9636782	5	2798	8775.3575	1298.7065	1409	0
4_po.27ac_peak_17816_lociStitched	9	23923123	23935694	4	2936	12027.9328	4551.9591	1410	0
2_po.27ac_peak_14213_lociStitched	4	90458809	90469218	2	932	11385.3642	3909.6204	1411	0
3_po.27ac_peak_9096_lociStitched	20	10765529	10772728	3	1893	9985.7329	2510.2913	1412	0
2_po.27ac_peak_11955_lociStitched	3	51305944	51310165	2	2944	8497.7172	1033.3008	1413	0
2_po.27ac_peak_1168_lociStitched	1	62690673	62695152	2	4039	9143.4306	1680.5208	1414	0
3_po.27ac_peak_9890_lociStitched	23	4325261	4329898	3	3993	8970.7402	1523.2545	1415	0
3_po.27ac_peak_2534_lociStitched	1	174547957	174555306	3	2119	10509.07	3068.2075	1416	0
4_po.27ac_peak_2870_lociStitched	10	1229604	1235762	4	3378	8957.4268	1518.5628	1417	0
3_po.27ac_peak_2333_lociStitched	1	162203752	162213127	3	2667	9736.875	2325	1418	0
5_po.27ac_peak_12148_lociStitched	3	60050168	60056059	5	3833	9344.3042	1936.3717	1419	0
4_po.27ac_peak_1397_lociStitched	1	75326749	75344073	4	2903	12750.464	5344.454	1420	0
3_po.27ac_peak_17943_lociStitched	AADN04001431.1	16044	20336	3	2819	9051.3988	1650.7032	1421	0
3_po.27ac_peak_12533_lociStitched	3	97269427	97282600	3	1577	12339.1491	4941.1923	1422	0
3_po.27ac_peak_12348_lociStitched	3	76823831	76828889	3	4134	9187.857	1795.0842	1423	0
4_po.27ac_peak_18345_lociStitched	KQ759482.1	3168	8082	4	3946	9226.035	1837.836	1424	0
4_po.27ac_peak_13184_lociStitched	4	12934525	12941448	4	3241	9379.2804	2000.0547	1425	0
3_po.27ac_peak_4402_lociStitched	13	1892820	1898000	3	3833	9186.73	1808.856	1426	0
4_po.27ac_peak_11526_lociStitched	3	24300253	24306728	4	4210	9463.86	2087.54	1427	0
2_po.27ac_peak_16732_lociStitched	8	4092247	4101013	2	2097	10412.2548	3037.419	1428	0
3_po.27ac_peak_2464_lociStitched	1	170053966	170058364	3	3776	8903.3112	1537.101	1429	0
4_po.27ac_peak_18807_lociStitched	Z	79617543	79627064	4	1964	8684.1041	1318.6585	1430	0
3_po.27ac_peak_13147_lociStitched	4	11228650	11239687	3	1888	11552.4279	4189.6452	1431	0
2_po.27ac_peak_5809_lociStitched	17	5802898	5814294	2	1219	11500.8432	4142.446	1432	0
3_po.27ac_peak_12455_lociStitched	3	86367565	86382815	3	2909	11840.1	4486.55	1433	0
3_po.27ac_peak_5386_lociStitched	15	5772802	5782800	3	2148	10857.828	3504.299	1434	0
4_po.27ac_peak_15480_lociStitched	6	2654497	2664706	4	2310	10631.6526	3280.1517	1435	0
3_po.27ac_peak_16551_lociStitched	7	28281937	28286405	3	3600	8612.07	1264.444	1436	0
3_po.27ac_peak_16481_lociStitched	7	22686148	22692042	3	3275	9533.545	2191.3892	1437	0
4_po.27ac_peak_7909_lociStitched	2	83265811	83274486	4	3080	9479.1725	2137.52	1438	0
4_po.27ac_peak_15946_lociStitched	6	29876610	29880922	4	3081	9184.9912	1845.1048	1439	0
5_po.27ac_peak_4635_lociStitched	13	13466754	13472452	5	2860	9319.079	1985.753	1440	0
2_po.27ac_peak_6257_lociStitched	18	6899992	6910925	2	1576	11441.3845	4111.9013	1441	0
4_po.27ac_peak_16579_lociStitched	7	30784912	30789741	4	3749	9278.4406	1957.1937	1442	0
3_po.27ac_peak_14168_lociStitched	4	86211221	86225341	3	2128	11728.072	4416.736	1443	0
3_po.27ac_peak_5874_lociStitched	17	7402355	7407341	3	4081	9049.59	1746.0972	1444	0
3_po.27ac_peak_17325_lociStitched	9	2225727	2230546	3	4228	9047.1906	1750.7427	1445	0
4_po.27ac_peak_1344_lociStitched	1	72045601	72052871	4	2512	9862.482	2566.31	1446	0
2_po.27ac_peak_8485_lociStitched	2	127893812	127898412	2	4043	9356.86	2060.8	1447	0
2_po.27ac_peak_10327_lociStitched	25	1843910	1853767	2	2523	10849.5999	3557.3913	1448	0
4_po.27ac_peak_11019_lociStitched	28	4111268	4123322	4	2134	12273.3828	4984.329	1449	0
3_po.27ac_peak_17577_lociStitched	9	14828170	14833128	3	4196	8686.9118	1398.156	1450	0
4_po.27ac_peak_10111_lociStitched	24	3187583	3192693	4	3576	9384.515	2106.342	1451	0
2_po.27ac_peak_4441_lociStitched	13	6696770	6700923	2	3899	8836.3381	1560.6974	1452	0
3_po.27ac_peak_15430_lociStitched	5	58378761	58389933	3	1707	11653.5132	4387.2444	1453	0
3_po.27ac_peak_2421_lociStitched	1	168992443	169001256	3	2681	9809.7503	2550.4822	1454	0
4_po.27ac_peak_13029_lociStitched	4	3261390	3267903	4	3186	9555.8736	2297.7864	1455	0
2_po.27ac_peak_9694_lociStitched	22	2449516	2453609	2	3654	8677.5693	1424.7733	1456	0
3_po.27ac_peak_233_lociStitched	1	18803928	18816539	3	2551	10995.5309	3744.2059	1457	0
3_po.27ac_peak_12731_lociStitched	3	109566885	109573637	3	2537	9398.784	2149.1616	1458	0
3_po.27ac_peak_17961_lociStitched	AADN04001603.1	1322	14229	3	2111	11164.555	3917.2745	1459	0
3_po.27ac_peak_22_lociStitched	1	886388	898231	3	2426	10950.0378	3704.4904	1460	0
5_po.27ac_peak_6959_lociStitched	2	10327329	10332877	5	3115	8983.8764	1742.6268	1461	0
3_po.27ac_peak_18695_lociStitched	Z	54762010	54774921	3	1319	9333.3619	2094.1642	1462	0
6_po.27ac_peak_18777_lociStitched	Z	70879711	70886602	6	3175	8345.001	1108.7619	1463	0
3_po.27ac_peak_6239_lociStitched	18	6686047	6695606	3	1327	11391.4603	4167.724	1464	0
4_po.27ac_peak_1559_lociStitched	1	81981120	81990809	4	2285	10607.5172	3391.15	1465	0
3_po.27ac_peak_12239_lociStitched	3	66510462	66520278	3	1634	10721.0352	3506.2752	1466	0
4_po.27ac_peak_17829_lociStitched	AADN04000623.1	97252	103275	4	3150	9539.2274	2328.4918	1467	0
3_po.27ac_peak_5928_lociStitched	17	8609988	8617164	3	1814	9679.7064	2470.6968	1468	0
4_po.27ac_peak_4102_lociStitched	12	9483520	9492784	4	2127	10234.8672	3030.2544	1469	0
4_po.27ac_peak_11512_lociStitched	3	23005222	23010907	4	3792	8783.8935	1580.43	1470	0
3_po.27ac_peak_17482_lociStitched	9	9244684	9250072	3	2770	8864.3376	1684.2888	1471	0
2_po.27ac_peak_4197_lociStitched	12	11716553	11726861	2	1380	11134.7016	3967.5492	1472	0
2_po.27ac_peak_11612_lociStitched	3	29274964	29285472	2	1263	10679.2804	3524.3832	1473	0
4_po.27ac_peak_14742_lociStitched	5	24966321	24975311	4	2558	10113.75	2961.306	1474	0
3_po.27ac_peak_15006_lociStitched	5	39129134	39138286	3	2697	10348.1664	3210.5216	1475	0
2_po.27ac_peak_1873_lociStitched	1	109160152	109169039	2	1098	10130.2913	2994.0303	1476	0
3_po.27ac_peak_1367_lociStitched	1	73218807	73229533	3	2186	10720.637	3588.9196	1477	0
2_po.27ac_peak_10526_lociStitched	26	2705974	2715774	2	1232	10507.56	3394.72	1478	0
3_po.27ac_peak_8191_lociStitched	2	106473378	106478304	3	3603	8644.1448	1532.4786	1479	0
5_po.27ac_peak_9072_lociStitched	20	10409385	10415282	5	3864	9122.659	2016.1843	1480	0
2_po.27ac_peak_5417_lociStitched	15	6264118	6274020	2	1375	10769.4152	3663.74	1481	0
3_po.27ac_peak_11997_lociStitched	3	53844778	53849895	3	3549	8614.4695	1521.2841	1482	0
3_po.27ac_peak_8020_lociStitched	2	97231136	97239614	3	2185	9942.9984	2851.9992	1483	0
4_po.27ac_peak_1131_lociStitched	1	61029007	61034877	4	3068	8978.752	1913.033	1484	0
3_po.27ac_peak_2837_lociStitched	1	195704613	195715628	3	2890	11175.819	4110.798	1485	0
4_po.27ac_peak_14707_lociStitched	5	23770278	23778116	4	2045	9505.9264	2447.8074	1486	0
3_po.27ac_peak_13270_lociStitched	4	16369755	16376137	3	3331	9572.3618	2515.1462	1487	0
3_po.27ac_peak_5693_lociStitched	17	1939096	1946952	3	1618	9933.1264	2882.3664	1488	0
2_po.27ac_peak_16055_lociStitched	7	80768	87444	2	2847	9843.0944	2793.2384	1489	0
3_po.27ac_peak_15701_lociStitched	6	16440603	16450194	3	2957	10631.6235	3592.7886	1490	0
4_po.27ac_peak_17789_lociStitched	9	23493295	23497851	4	3257	8561.6352	1527.6268	1491	0
2_po.27ac_peak_5020_lociStitched	14	6701412	6711773	2	841	11007.5264	3974.4796	1492	0
2_po.27ac_peak_14457_lociStitched	5	12167902	12177141	2	1635	10488.1128	3460.9294	1493	0
6_po.27ac_peak_1289_lociStitched	1	69835641	69842458	6	2286	9409.5051	2385.2683	1494	0
3_po.27ac_peak_5296_lociStitched	15	3255481	3260959	3	3143	8667.2916	1646.6868	1495	0
5_po.27ac_peak_4909_lociStitched	14	4363562	4377639	5	2583	12756.5774	5736.3775	1496	0
4_po.27ac_peak_6033_lociStitched	18	2459212	2465162	4	3159	9295.685	2278.85	1497	0
2_po.27ac_peak_15009_lociStitched	5	39157241	39165719	2	2160	10305.8568	3290.3118	1498	0
3_po.27ac_peak_15932_lociStitched	6	28084110	28103250	3	1022	13024.77	6011.874	1499	0
5_po.27ac_peak_2148_lociStitched	1	133091214	133095928	5	3282	8611.5352	1604.1742	1500	0
5_po.27ac_peak_11056_lociStitched	3	878569	888643	5	2732	9819.1278	2814.6756	1501	0
3_po.27ac_peak_17800_lociStitched	9	23690874	23695474	3	3767	8912.04	1908.54	1502	0
5_po.27ac_peak_17511_lociStitched	9	9515932	9522569	5	3051	9305.074	2303.039	1503	0
3_po.27ac_peak_4115_lociStitched	12	9683200	9693440	3	1269	10696.704	3697.664	1504	0
2_po.27ac_peak_9708_lociStitched	22	3563359	3577324	2	1903	11803.218	4812.339	1505	0
4_po.27ac_peak_16829_lociStitched	8	7333869	7348958	4	2511	12125.5204	5134.7867	1506	0
4_po.27ac_peak_13023_lociStitched	4	3071460	3079786	4	1750	10190.1914	3199.6818	1507	0
6_po.27ac_peak_16743_lociStitched	8	4307251	4318750	6	2660	11262.1206	4278.7779	1508	0
5_po.27ac_peak_10672_lociStitched	27	4162281	4168307	5	2669	9374.0456	2395.335	1509	0
4_po.27ac_peak_7449_lociStitched	2	48306234	48311734	4	3157	8647.65	1677.5	1510	0
3_po.27ac_peak_10641_lociStitched	27	2988787	3003298	3	2631	12451.8891	5488.0602	1511	0
4_po.27ac_peak_16806_lociStitched	8	6255665	6262323	4	3164	9078.183	2124.5678	1512	0
5_po.27ac_peak_18339_lociStitched	KQ759480.1	44494	50251	5	4273	9133.4805	2181.3273	1513	0
4_po.27ac_peak_17660_lociStitched	9	17522128	17533382	4	2924	10738.5668	3789.2218	1514	0
3_po.27ac_peak_4578_lociStitched	13	10377786	10385691	3	1879	9391.14	2442.645	1515	0
3_po.27ac_peak_16710_lociStitched	8	3827736	3842214	3	1464	12443.841	5495.8488	1516	0
3_po.27ac_peak_674_lociStitched	1	45410672	45419698	3	1396	9965.6066	3020.0996	1517	0
3_po.27ac_peak_12741_lociStitched	3	109788215	109792556	3	3509	8403.7419	1460.7465	1518	0
4_po.27ac_peak_17285_lociStitched	9	616871	631996	4	2323	12004.7125	5066.875	1519	0
3_po.27ac_peak_160_lociStitched	1	12711893	12717442	3	4286	8656.9949	1737.3919	1520	0
3_po.27ac_peak_12993_lociStitched	4	2433960	2443108	3	2123	10223.8048	3307.002	1521	0
3_po.27ac_peak_16395_lociStitched	7	15898782	15905834	3	2260	9307.2296	2391.3332	1522	0
5_po.27ac_peak_4232_lociStitched	12	13913615	13919873	5	2936	8858.199	1943.109	1523	0
4_po.27ac_peak_4569_lociStitched	13	10167742	10172518	4	3760	8590.1136	1679.7192	1524	0
2_po.27ac_peak_2656_lociStitched	1	184995076	184998755	2	3470	7923.0944	1026.0731	1525	0
4_po.27ac_peak_16216_lociStitched	7	8182802	8187492	4	3304	8480.458	1584.751	1526	0
2_po.27ac_peak_6123_lociStitched	18	4472911	4479116	2	1797	9215.0455	2321.2905	1527	0
4_po.27ac_peak_7836_lociStitched	2	75556301	75563918	4	3164	9388.7142	2502.1845	1528	0
3_po.27ac_peak_4699_lociStitched	13	15760003	15774191	3	2240	11261.0156	4376.998	1529	0
3_po.27ac_peak_13394_lociStitched	4	20723297	20728005	3	4310	7909.44	1031.9936	1530	0
3_po.27ac_peak_12103_lociStitched	3	57211034	57220503	3	1155	10224.6262	3351.0791	1531	0
5_po.27ac_peak_12168_lociStitched	3	61726870	61732686	5	4215	8507.6448	1636.6224	1532	0
4_po.27ac_peak_9910_lociStitched	23	4926855	4931642	4	3657	8641.9711	1790.8167	1533	0
4_po.27ac_peak_10779_lociStitched	28	22113	30544	4	2647	9723.4723	2879.1865	1534	0
2_po.27ac_peak_7060_lociStitched	2	15946977	15950255	2	3122	8085.5148	1245.9678	1535	0
4_po.27ac_peak_4223_lociStitched	12	12957810	12966175	4	2782	9757.7725	2918.5485	1536	0
4_po.27ac_peak_17940_lociStitched	AADN04001416.1	17903	26006	4	1977	8551.9062	1724.3184	1537	0
2_po.27ac_peak_6733_lociStitched	19	9341837	9350588	2	1727	9866.7525	3040.0974	1538	0
3_po.27ac_peak_440_lociStitched	1	33828173	33834888	3	3070	8835.597	2016.5145	1539	0
2_po.27ac_peak_7427_lociStitched	2	46207453	46216522	2	2454	9851.6547	3032.6736	1540	0
5_po.27ac_peak_6231_lociStitched	18	6619289	6627208	5	3062	9498.8405	2690.8762	1541	0
3_po.27ac_peak_15935_lociStitched	6	28951348	28960915	3	2513	9613.8783	2806.9578	1542	0
3_po.27ac_peak_13081_lociStitched	4	6049795	6058594	3	2261	9271.5063	2467.2396	1543	0
4_po.27ac_peak_12557_lociStitched	3	100228868	100234436	4	4129	8373.1584	1571.2896	1544	0
4_po.27ac_peak_12918_lociStitched	4	834976	839756	4	3746	8577.71	1784.852	1545	0
3_po.27ac_peak_12018_lociStitched	3	54136546	54141027	3	2901	8409.9408	1618.5372	1546	0
3_po.27ac_peak_13359_lociStitched	4	17993449	17997500	3	3351	8277.4083	1487.1221	1547	0
4_po.27ac_peak_17111_lociStitched	8	21217823	21227449	4	2524	10197.7844	3408.5666	1548	0
3_po.27ac_peak_12441_lociStitched	3	82618555	82630009	3	2021	11057.6916	4279.2144	1549	0
3_po.27ac_peak_6110_lociStitched	18	4274242	4282117	3	2414	9060.1875	2282.9625	1550	0
2_po.27ac_peak_12489_lociStitched	3	91335396	91348217	2	854	11133.7564	4364.2684	1551	0
2_po.27ac_peak_14326_lociStitched	5	5437949	5450225	2	780	10505.8008	3738.042	1552	0
4_po.27ac_peak_16_lociStitched	1	750792	755678	4	3427	8726.396	1961.2404	1553	0
3_po.27ac_peak_10534_lociStitched	26	3201970	3209214	3	1363	9260.7296	2507.8728	1554	0
7_po.27ac_peak_2293_lociStitched	1	154105145	154111472	7	3729	8533.2249	1780.4178	1555	0
4_po.27ac_peak_15267_lociStitched	5	50320299	50326556	4	2713	8691.5987	1939.67	1556	0
6_po.27ac_peak_1377_lociStitched	1	73545184	73553228	6	2442	9585.2304	2841.1408	1557	0
4_po.27ac_peak_7904_lociStitched	2	81474670	81480362	4	3194	8538.5692	1796.9644	1558	0
3_po.27ac_peak_6479_lociStitched	19	4424338	4430689	3	2901	8913.6285	2180.2983	1559	0
3_po.27ac_peak_11122_lociStitched	3	4281076	4292212	3	1427	10741.7856	4025.664	1560	0
4_po.27ac_peak_13944_lociStitched	4	65813264	65818752	4	3462	8477.3136	1764.392	1561	0
5_po.27ac_peak_7626_lociStitched	2	61804286	61809593	5	4110	8485.893	1774.1301	1562	0
4_po.27ac_peak_9371_lociStitched	21	1549240	1561655	4	1929	10781.186	4070.8785	1563	0
3_po.27ac_peak_2883_lociStitched	10	1521372	1525972	3	2523	8527.02	1821.14	1564	0
3_po.27ac_peak_14631_lociStitched	5	19352026	19360615	3	1774	9678.9441	2975.2296	1565	0
3_po.27ac_peak_18762_lociStitched	Z	66526590	66536870	3	1801	8555.016	1856.568	1566	0
3_po.27ac_peak_65_lociStitched	1	3607906	3615505	3	1936	9278.379	2581.3803	1567	0
3_po.27ac_peak_11114_lociStitched	3	4123209	4128101	3	4297	8621.6608	1925.4912	1568	0
4_po.27ac_peak_14768_lociStitched	5	26193602	26201524	4	2824	9544.4256	2850.3356	1569	0
4_po.27ac_peak_6354_lociStitched	18	9958360	9965088	4	1724	9043.7776	2366.9104	1570	0
2_po.27ac_peak_10398_lociStitched	26	183187	187830	2	3888	8144.2863	1473.6882	1571	0
4_po.27ac_peak_12675_lociStitched	3	106611262	106617847	4	2614	8941.7715	2281.7025	1572	0
3_po.27ac_peak_10792_lociStitched	28	648226	662140	3	1913	11614.0158	4960.341	1573	0
3_po.27ac_peak_16959_lociStitched	8	13830048	13840389	3	2136	9754.6653	3107.4705	1574	0
3_po.27ac_peak_8029_lociStitched	2	97523543	97532233	3	2783	9550.31	2905.067	1575	0
2_po.27ac_peak_4487_lociStitched	13	8447651	8451499	2	3481	7970.3624	1325.2512	1576	0
2_po.27ac_peak_2210_lociStitched	1	137474483	137478442	2	3325	8050.2306	1407.4245	1577	0
4_po.27ac_peak_13537_lociStitched	4	31387361	31393605	4	2576	8904.5684	2270.3184	1578	0
3_po.27ac_peak_18385_lociStitched	KQ759570.1	13210	26239	3	2174	10636.8756	4015.5378	1579	0
3_po.27ac_peak_2753_lociStitched	1	190478360	190485519	3	2820	9013.8969	2393.2537	1580	0
1_po.27ac_peak_1111_lociStitched	1	60345990	60349353	1	3364	7692.1899	1071.7881	1581	0
3_po.27ac_peak_18747_lociStitched	Z	59508094	59516115	3	2030	7911.1123	1291.381	1582	0
3_po.27ac_peak_6133_lociStitched	18	4759329	4763903	3	2413	7808.7328	1192.4418	1583	0
2_po.27ac_peak_1141_lociStitched	1	61416697	61427530	2	1088	10515.5931	3899.88	1584	0
2_po.27ac_peak_1434_lociStitched	1	75854026	75857603	2	3293	7797.5023	1199.3681	1585	0
4_po.27ac_peak_14260_lociStitched	5	2207842	2212865	4	3718	8259.8212	1662.613	1586	0
3_po.27ac_peak_18551_lociStitched	Z	22748478	22759310	3	1060	8492.288	1898.8496	1587	0
2_po.27ac_peak_18144_lociStitched	AADN04009318.1	2019	7483	2	1142	8729.8328	2138.6096	1588	0
3_po.27ac_peak_2481_lociStitched	1	170875646	170879493	3	3192	8073.3142	1485.3267	1589	0
2_po.27ac_peak_5752_lociStitched	17	3026003	3029605	2	3279	7804.8136	1239.4482	1590	0
3_po.27ac_peak_18050_lociStitched	AADN04003971.1	9560	13572	3	3217	7934.5324	1370.4992	1591	0
4_po.27ac_peak_5240_lociStitched	15	696203	711840	4	2219	12154.6401	5594.9186	1592	0
4_po.27ac_peak_5616_lociStitched	15	11655783	11660442	4	2961	7896.5391	1340.3943	1593	0
4_po.27ac_peak_4982_lociStitched	14	5338522	5343658	4	3007	8876.0352	2327.6352	1594	0
2_po.27ac_peak_15926_lociStitched	6	27948744	27954035	2	3435	8049.1983	1508.9932	1595	0
3_po.27ac_peak_1210_lociStitched	1	66533239	66543170	3	2699	9982.6412	3446.057	1596	0
3_po.27ac_peak_13951_lociStitched	4	66170012	66175423	3	2647	8553.1677	2017.2208	1597	0
3_po.27ac_peak_10410_lociStitched	26	512338	520279	3	1511	9442.6431	2907.2001	1598	0
2_po.27ac_peak_18083_lociStitched	AADN04005884.1	2128	10135	2	1001	18772.4115	12242.703	1599	0
3_po.27ac_peak_14795_lociStitched	5	27255489	27265946	3	1221	10012.5775	3495.7751	1600	0
3_po.27ac_peak_7458_lociStitched	2	48494506	48498772	3	3420	7741.5102	1232.874	1601	0
3_po.27ac_peak_14564_lociStitched	5	16320134	16334960	3	1826	11767.3962	5258.7822	1602	0
4_po.27ac_peak_4160_lociStitched	12	10814647	10819882	4	3038	8379.141	1875.7005	1603	0
3_po.27ac_peak_11434_lociStitched	3	18645247	18656377	3	1597	10634.715	4142.586	1604	0
3_po.27ac_peak_16619_lociStitched	7	35281803	35300751	3	1505	13106.3316	6614.7468	1605	0
4_po.27ac_peak_2414_lociStitched	1	168933887	168938912	4	3725	7812.87	1350.2175	1606	0
5_po.27ac_peak_16239_lociStitched	7	9917123	9924297	5	2452	8738.6494	2276.3102	1607	0
3_po.27ac_peak_13654_lociStitched	4	43588950	43596931	3	1255	9390.4446	2940.2004	1608	0
4_po.27ac_peak_3962_lociStitched	12	5243365	5249254	4	2487	8550.2391	2108.262	1609	0
3_po.27ac_peak_1386_lociStitched	1	73743824	73752191	3	1505	9266.4525	2831.3928	1610	0
3_po.27ac_peak_12305_lociStitched	3	75467145	75471367	3	2990	7820.8328	1386.0826	1611	0
3_po.27ac_peak_9787_lociStitched	23	1835755	1840789	3	2816	8253.243	1820.7978	1612	0
2_po.27ac_peak_6382_lociStitched	18	10776428	10783453	2	2684	8751.745	2330.895	1613	0
3_po.27ac_peak_2226_lociStitched	1	140163198	140175985	3	1819	9871.564	3456.3261	1614	0
2_po.27ac_peak_12129_lociStitched	3	57346964	57350734	2	3494	7665.541	1253.902	1615	0
3_po.27ac_peak_14014_lociStitched	4	70652602	70659128	3	1661	8817.2786	2406.7888	1616	0
4_po.27ac_peak_5457_lociStitched	15	7753032	7772933	4	2371	13753.5811	7343.469	1617	0
2_po.27ac_peak_3648_lociStitched	11	10623677	10629166	2	2395	7888.7908	1479.8344	1618	0
4_po.27ac_peak_11344_lociStitched	3	16543587	16548969	4	2727	8331.8742	1924.065	1619	0
